"","Mock1","Mock2","Mock3","Control1","Control2","Control3","GW-Treated1","GW-Treated2","GW-Treated3"
"FBXO30",20.6503623047159,18.1055425851023,16.8967366223956,19.7691911408994,22.4192717180169,24.0910673059078,21.7593665514643,22.313161129593,18.0848466576343
"FBXO31",25.5639533354201,26.2629848487198,27.4986105815458,27.388566893121,24.2832296437643,25.1131125855524,30.4917439175124,29.7279962126578,31.2568806405569
"FBXO32",8.96398363709534,9.01961095814619,10.1380419734374,9.67866649606533,7.76649135728068,10.0744463279251,18.9678688688751,15.3102613289207,15.5216400447412
"FBXO33",25.4311535778335,22.217424051316,21.8663650407473,22.2403400335118,22.6781547632596,24.9671061170317,25.1950560069586,22.1071934883968,21.7160560258994
"FBXO34",62.6150857020808,57.6326611958017,57.9789982141026,65.7600177534084,53.0710242747513,71.4701663408598,84.5322759778925,74.3543184718438,81.0258090408968
"FBXO36",3.05439442449175,5.23933283598198,4.57205814488352,4.53043963645611,5.74720360438771,5.40223933526417,5.08195731958541,6.38499687708354,4.20081083779694
"FBXO38",55.1782992772313,57.1020958453226,54.7984360263576,59.7194315714669,53.226354101897,69.5720822500913,59.981411743839,60.6231423920942,60.5201561377525
"FBXO4",2.19119600017886,3.18339210287512,2.65046848978755,3.56943728932906,3.05481993386374,3.94217465005764,4.79564986496088,4.53128810631735,3.63120936826515
"FBXO41",7.90158557640256,11.0092310224431,12.8547721754696,9.47273742168096,13.5136949616684,11.6075142473919,10.7365295484199,9.88644677741967,13.5992350850714
"FBXO42",33.5983386694092,34.2877857747175,34.3898286549934,34.1842263478052,35.3634239801514,40.7358047172623,40.7988122839955,40.5069694352612,39.5873021324593
"FBXO44",27.6223495780123,31.4359970158919,34.3235669427487,26.1529924468148,25.2669852156865,23.6530479003458,31.4938200086983,35.0831548837601,34.6744894577476
"FBXO45",20.9159618198891,21.6205380320269,18.5532794285128,19.4259760169254,22.1603886727742,20.5869120614121,15.9616405953175,15.4475730897182,18.3696473924002
"FBXO46",20.5839624259226,24.4060061220426,25.113188940737,25.3979191740721,24.3867828618613,24.0180640716475,23.1909038245869,20.8027317608206,24.1368622714095
"FBXO48",2.45679551535206,2.71914742120584,1.65654280611722,3.02029309097074,1.86395792574736,2.40910673059078,2.36203650065237,2.81489109634866,2.4208062455101
"FBXO5",11.7527785464139,12.6009270738807,11.5957996428205,10.8455979175768,17.3969406403087,10.512465733487,5.5114185015222,6.17902923588729,8.40162167559387
"FBXO6",14.2759739405593,15.5853571703261,13.0535573122037,32.3995077031407,16.1025254140953,27.5952225504035,51.2490343777909,45.2442251827747,64.364966057092
"FBXO7",116.33258764586,113.607305671356,109.729395477204,120.53715153965,101.792813389426,122.353420620308,139.36015353849,139.577404850654,141.1187640765
"FBXO8",10.889580122101,9.21857296457588,8.41523745507546,10.5710258183976,10.1482153735134,11.3155013103506,14.1006421402581,15.1729495681232,13.6704352687629
"FBXO9",58.3654934593097,53.7197417360177,50.2926395937187,50.6585522985547,48.0486931970432,53.0003480729972,50.6764194685418,53.4829308306245,52.2609348295416
"FBXW11",90.2374352800931,89.2676202181233,85.7426556446272,89.6477903819952,86.5187137201068,98.33535654866,87.1090430695132,93.1660297011007,82.2362121636519
"FBXW2",95.6158254623503,85.1557387519096,85.6763939323825,86.9707124149984,92.1623641063975,89.4289619689002,90.4015787976953,84.103453488466,88.2882277774271
"FBXW4",31.0087433964706,35.0836338004363,36.1126331733553,36.5867322156228,34.845657889666,37.3046527070269,48.3143829678894,48.0591162791234,50.2673296861803
"FBXW5",156.770113830979,158.970643137327,151.606797615848,166.665264201749,134.049640826665,149.364617296628,186.887191006162,161.478630697855,180.421265474194
"FBXW7",34.3287373361355,32.2981657104205,28.3600128407268,40.1561695049519,38.5735737411607,48.6201540173776,44.5923860577705,43.8711075747998,44.1441138887136
"FBXW8",33.7975383057891,34.6857097875769,36.3114183100894,33.4291530750625,35.7776368525397,34.8225427421758,25.9824015071761,28.4235344850816,31.8976822937801
"FBXW9",14.2759739405593,15.651677839136,19.149634838715,12.9048886614204,15.1705464512216,16.7177406456148,8.94710795701656,12.2894025913758,10.8936281047954
"FCF1",40.1719266699458,36.4100471766342,32.4019772876528,31.3698623312188,35.0527643258602,32.9244586514073,34.7147788732243,34.9458431229626,36.1696933152685
"FCF1P2",2.65599515173195,2.78546809001573,3.77691759794726,2.67707796699679,3.31370297910643,2.40910673059078,2.4336133643085,2.8835469767474,2.63440679658452
"FCGRT",127.222167767961,169.316667471671,122.120335666961,151.426512697306,100.239515117969,121.915401214746,176.508545776023,165.872607043374,186.758081822735
"FCHO1",4.38239200035772,5.17301216717208,5.83103067753261,4.32451056207174,4.40101176912572,4.81821346118156,3.00622827355756,3.0208587375449,2.27840587812715
"FCHO2",31.2743429116438,28.6505289258761,26.5709466101202,28.9673564634012,27.338049577628,30.4423486865562,28.8454760534214,26.6384815947141,25.9168668636964
"FCHSD1",27.6223495780123,32.6960897232799,37.5703908427385,28.2809262154533,25.8883045242689,28.4712613615274,33.8558565093507,32.7488549502027,36.6680946011089
"FCHSD2",11.4207791524474,16.6464878712845,13.9149595713846,18.3963306450036,13.7725780069111,17.3747697539578,17.1068704138157,17.0266583388894,22.5704582301971
"FCMR",0.863198424312885,1.32641337619797,0.993925683670331,0.755073272742685,0.569542699533917,0.949042045384247,0.429461181936795,1.78505289036744,1.0680027553721
"FCRLB",0.995998181899483,0.729527356908883,1.1927108204044,0.823716297537475,0.931978962873682,0.730032342603267,0.28630745462453,0.549247043189982,1.56640404121242
"FCSK",29.547946063018,29.9106216332642,32.0706687264293,27.8004250418898,26.1471875695116,25.040109351292,25.3382097342709,24.7161169435492,25.6320661289305
"FDFT1",295.944259781733,336.444752872615,307.056774541887,276.974605046976,299.838343000083,253.613235820375,179.013736003987,216.471990897252,192.382896334361
"FDPS",220.779596987719,242.667327175418,246.493569550242,208.262937227392,216.063789559549,188.786363797205,162.407903635765,176.857547907174,155.928402284327
"FDX1",62.6814855808741,55.9746444755543,55.2622680120704,57.1109966292649,53.0192476657028,57.5265485971374,45.379731557988,44.077075215996,42.5065096638097
"FDXACB1",1.32799757586598,1.72433738905736,0.596355410202198,0.823716297537475,0.98375557192222,0.87603881112392,0.214730590968397,0.549247043189982,0.783202020606209
"FDXR",24.435155395934,20.891010675118,24.6493569550242,22.0344109591274,21.6943991913374,22.7040058549616,25.9824015071761,23.137031694378,27.4832709049088
"FECH",37.8479309121803,36.542688514254,37.9016994039619,30.340216959297,39.1431164406946,34.2385168680932,42.3735032844304,37.6234224585138,34.6032892740561
"FEM1A",43.8239200035772,45.0980547907309,46.3169368590374,44.4806800670236,45.149203090325,48.1091313775553,48.7438441498262,44.2143869767935,47.1345216037555
"FEM1B",91.6318327347524,88.803375536454,79.1164844201583,101.454390646699,91.9552576702033,107.898780236763,130.126738126849,115.204567309099,121.467513377654
"FEM1C",48.6047112766948,46.9550335174081,40.3533827570154,62.945653736822,48.3593528513344,62.1987555897983,79.2355880673387,70.6469009303114,68.423376527506
"FEN1",35.6567349120015,36.8079711894936,35.5825394753978,33.0172949262938,50.9999599128098,39.4217465005764,16.4626786409105,19.6355817940418,22.5704582301971
"FER",22.7087585473082,25.5334574918109,24.3180483938008,24.9860610253034,27.1309431414339,30.8803680921182,19.1825994598435,19.0863347508519,19.9360514336126
"FER1L4",14.4751735769391,19.9625213117794,20.8061776448323,17.1607561986974,14.2903440973965,19.1998506104659,11.3091444576689,23.2056875747767,13.1720339829226
"FER1L5",0.929598303106184,1.32641337619797,1.45775766938315,0.892359322332264,0.673095917630993,0.949042045384247,0.57261490924906,0.89252644518372,1.63760422490389
"FER1L6",149.333327406129,115.663246404463,123.776878473078,139.139411259038,110.905496581968,122.134410917527,235.559458292332,257.11627209331,229.193391302853
"FERMT1",43.8239200035772,46.9550335174081,41.2810467284411,45.7848975381246,35.518753807297,43.0719082135927,23.6919418701799,22.038537607998,30.1888778851848
"FERMT2",37.2503320030406,37.7364605528322,38.1667462529407,30.340216959297,39.66088253118,38.0346850496302,30.9927819631054,28.4921903654803,26.5576685169196
"FERMT3",0.398399272759793,0.86216869452868,0.53009369795751,2.74572099179158,1.60507488050467,3.94217465005764,2.14730590968397,2.05967641196243,1.42400367382947
"FES",4.51519175794432,5.57093618003147,3.37934732447912,5.35415593399359,4.86700125056256,4.59920375840058,4.86722672861701,4.73725574751359,4.69921212363725
"FEZ1",5.7103895762237,3.91291945978401,3.77691759794726,4.04993846289258,4.24568194198011,3.65016171301633,2.00415218237171,3.43279401993739,2.20720569443568
"FEZ2",32.0711414571633,31.966562366371,24.7156186672689,34.4587984469844,29.357337330521,28.0332419559654,32.7822035545087,32.3369196678102,30.6160789873336
"FFAR4",1.79279672741907,0.994810032148477,1.12644910815971,1.85336166945932,1.65685148955321,1.60607115372719,0.787345500217457,0.961182325582468,0.996802571680629
"FGA",3160.36863104585,2120.73602653412,2971.24143876409,2158.82312979613,2637.91467780491,2051.09886977814,3612.48430872501,2712.79980219572,3279.83646174773
"FGB",4195.54274143338,3274.51670181993,3841.58902909807,3042.12157285548,3072.78641720358,2604.60939193993,4606.25748372675,3484.01130671485,4557.73735864229
"FGD1",12.4167773343469,14.1263024565084,16.4329046366828,12.9048886614204,18.0700365579397,13.0675789325985,12.4543742761671,16.4774112956995,12.9584334318482
"FGD3",9.09678339468194,8.3564042700472,9.21037800201173,6.45244433071022,6.73095917630993,7.30032342603267,5.01038045592927,2.60892345515241,3.91601010303104
"FGD4",61.7518872777679,58.096905877471,44.3953472039414,59.9940036706461,54.9349822004987,62.5637717611,53.6826477420994,45.724816345566,44.7137153582454
"FGD5",1.92559648500567,1.59169605143756,1.59028109387253,0.823716297537475,0.776649135728068,0.949042045384247,2.14730590968397,0.823870564784973,0.996802571680629
"FGD5-AS1",121.644577949323,130.51907621788,111.982293693524,123.282872531442,133.480098127131,124.616520882378,121.823821942737,116.165749634681,126.451526236057
"FGD6",75.1646627940143,75.4729211056644,60.6294667038902,100.973889473135,74.6100936389431,100.087434170908,87.3237736604816,76.2766831230087,84.1586171233217
"FGF11",3.65199333363144,3.18339210287512,6.09607752651136,5.14822685960922,4.14212872388303,5.84025874082613,5.86930281980286,6.65962039867853,7.2624187365303
"FGF12",2.72239503052525,3.51499544692462,2.18663650407473,1.71607561986974,4.65989481436841,4.59920375840058,1.93257531871558,1.92236465116494,1.56640404121242
"FGF13",7.70238594002267,8.02480092599771,7.28878834691576,6.65837340509459,11.3390773816298,9.27141075106149,7.44399382023778,10.9162849834009,8.40162167559387
"FGF14",0.995998181899483,0.729527356908883,1.45775766938315,1.23557444630621,0.621319308582455,4.45319728987993,0.715768636561325,0.617902923588729,1.28160330644652
"FGF18",2.19119600017886,3.64763678454441,2.98177705101099,2.53979191740721,2.84771349766958,2.77412290189241,3.0778051372137,4.11935282392486,2.49200642920157
"FGF2",7.03838715208968,4.2445228038335,4.04196444692601,7.96259087619559,6.0060866496304,6.42428461490875,9.87760718454628,7.68945860465974,8.04562075713651
"FGFBP1",7.30398666726287,5.96886019289086,9.74047169996924,6.65837340509459,5.43654395009648,4.89121669544189,14.2437958675704,12.8386496345658,8.04562075713651
"FGFBP3",2.85519478811185,6.43310487456015,4.96962841835165,2.74572099179158,28.3735817585988,2.11709379354947,2.00415218237171,3.77607342193112,2.63440679658452
"FGFR1",49.7999090949741,49.7405016074238,50.8227332916762,44.2061079678445,54.3136628919163,42.9989049793324,39.0809675562483,40.4383135548624,41.9369081942779
"FGFR1OP2",22.5759587897216,22.8143100706051,20.6073925080982,25.8784203476357,26.1471875695116,29.3473001726513,24.2645567794289,27.9429433222903,23.4960606181863
"FGFR2",41.5663241246051,38.2670259033114,52.4130143855488,40.0188834553623,54.5207693281104,39.786762671878,15.8900637316614,19.2236465116494,21.3600551074421
"FGFR3",176.358078075002,201.017947162802,228.006551833974,185.816668119495,181.062801842737,156.299924551359,166.344631136852,140.675898937034,184.835676863065
"FGFR4",80.3438533398916,87.8748861731154,87.0016281772763,65.9659468277928,71.5552737050794,52.4893254331749,62.5581788354598,45.0382575415785,48.2025243591276
"FGFRL1",93.1590299469983,108.832217517043,111.120891434343,84.9800646959495,98.0648975379308,75.0473248196158,84.818583432517,95.4316737542593,86.1522222666829
"FGG",1600.76827794885,1102.8464016398,1336.56499768762,1007.40503188833,1289.18578869955,888.230351245395,1867.58352651581,1433.67209448665,1742.62449584881
"FGGY",5.6439896974304,4.2445228038335,5.89729238977729,5.07958383481443,5.28121412295087,4.74521022692123,3.79357377377502,5.08053514950733,3.56000918457367
"FGL1",2.78879490931855,5.43829484241167,2.51794506529817,4.32451056207174,4.5045649872228,2.33610349633045,1.71784472774718,1.23580584717746,1.85120477597831
"FH",65.536680368986,66.6522721539479,64.6051694385715,59.376216447493,75.0760831203799,55.5554612721086,42.8745413300234,57.5336277741506,47.3481221548299
"FHDC1",28.7511475174984,32.3644863792304,26.4384231856308,35.6257298684958,30.3410929024432,34.8955459764362,72.3642091563499,48.4710515615159,68.7081772622719
"FHIP1A",12.8151766071067,11.3408343664926,12.5234636142462,11.3260990911403,12.2192797354549,12.7755659955572,11.1659907303567,12.2894025913758,13.6704352687629
"FHIP1B",60.0254904291422,67.1828375044271,64.8039545753056,64.1125851583335,56.5918336900519,56.7235130202738,79.0924343400264,85.6138828572384,78.2490018769294
"FHIP2A",30.0127452145711,24.0744027779931,25.974591199918,30.6834320832709,29.8751034210064,31.2453842634198,34.1421639639752,32.2682637874114,33.535286518684
"FHIP2B",31.2079430328505,29.0484529387355,35.7813246121319,28.4868552898377,29.357337330521,29.05528723561,34.9295094641927,35.0144990033613,33.9624876208329
"FHIT",2.85519478811185,3.24971277168502,3.24682389998975,2.67707796699679,2.84771349766958,3.2851455417147,4.43776554668021,4.87456750831109,5.76721487900935
"FHL1",24.5679551535206,20.8246900063081,23.2578609978857,19.9751202152838,14.9634400150275,35.7715847875601,11.1659907303567,16.6147230564969,8.25922130821093
"FHL2",36.1879339423479,30.5075076525533,19.4146816876938,28.8987134386064,27.7004858409678,36.2826074273824,45.8807696035809,52.521748505042,44.9985160930113
"FHL3",16.4671699407381,14.988471151037,12.987295599959,18.8768318185671,16.7756213317263,17.9587956280404,18.8247151415628,17.5759053820794,18.8680486782405
"FHOD1",23.1735576988613,25.7324194982406,28.7575831141949,21.4166237359743,23.7654635532789,22.0469767466187,12.4543742761671,13.593864318952,14.6672378404435
"FHOD3",1.26159769707268,1.06113070095838,2.51794506529817,1.78471864466453,1.44974505335906,3.06613583893372,1.21680668215425,1.02983820598122,0.996802571680629
"FIBP",56.7718963682705,54.2503070864969,55.1960062998257,55.9440652077535,55.6598547271782,53.8763868841211,56.6172991520008,53.5515867110232,63.154562934337
"FICD",8.49918448554225,7.02999089384923,8.74654601629891,7.07023155386332,6.0060866496304,6.5702910834294,20.7572904602784,16.5460671760982,18.796848494549
"FIG4",19.986363516783,22.6816687329853,19.2821582632044,21.0734086120004,17.6558236855514,18.1778053308213,20.0415218237171,20.3221405980293,18.4408475760916
"FIGN",13.2135758798665,12.4682857362609,13.2523424489377,11.8752432894986,16.7238447226777,18.8348344391643,8.1597624567991,7.89542624585599,5.62481451162641
"FIGNL1",13.6783750314196,14.1263024565084,10.4693505346608,10.7083118679872,18.4324728212795,11.7535207159126,6.94295577464485,7.34617920266601,8.75762259405124
"FIGNL2",5.4447900610505,5.04037082955228,6.4273860877348,4.53043963645611,4.19390533293157,4.08818111857829,6.51349459270806,5.35515867110232,4.27201102148841
"FILIP1",3.45279369725154,2.78546809001573,4.17448787141539,2.608434942202,7.09339543964969,1.82508085650817,1.21680668215425,2.19698817275993,1.13920293906358
"FILIP1L",106.505405584451,110.490234237291,104.759767058853,99.8756010764188,74.9725299022829,102.71555060428,35.645278100754,40.9189047176536,33.3928861513011
"FIP1L1",44.222319276337,41.8483420190459,49.8950693202506,45.6476114885351,47.0649376251209,46.8680763951297,45.1650009670196,45.5875045847685,49.1281267471167
"FIRRE",1.72639684862577,2.05594073310685,3.31308561223444,2.26521981822806,2.27817079813567,2.48210996485111,4.15145809205568,2.54026757475367,4.05841047041399
"FIRRM",14.9399727284922,14.0599817876985,13.0535573122037,12.2184584134725,18.9502389117649,14.6736500863257,7.44399382023778,9.13123209303345,9.04242332881713
"FIS1",67.7942762479581,61.0150153051066,66.195450532444,73.2421074560405,59.6466536239157,73.295247197368,63.9181392449263,59.1813689037205,62.4425610974223
"FITM2",13.2135758798665,12.3356443986411,11.1319676571077,9.12952229770701,10.1482153735134,10.1474495621854,9.37656913895336,7.55214684386225,7.97442057344503
"FIZ1",16.2679703043582,15.7843191767558,19.0171114142257,18.3276876202088,20.0375477017842,19.4918635475072,17.8942159140331,20.5281082392256,20.2208521683785
"FJX1",25.9623526081798,23.2122340834645,27.034778595833,33.0859379510886,21.3319629279976,32.413436011585,14.8879876404756,14.7610142857308,22.3568576791227
"FKBP10",353.911353968283,346.790777206959,410.292522219112,327.152656171967,325.985530569595,325.813434503838,267.769046937592,254.095413355765,277.111114927215
"FKBP11",22.1775595169618,22.4827067265556,23.1253375733964,22.3089830583066,22.9370378085023,21.1709379354947,23.1909038245869,20.8027317608206,19.2240495966978
"FKBP14",33.2663392754427,31.8339210287513,33.6609498203019,31.644434430398,30.5481993386374,32.9974618856677,21.4730590968397,19.7042376744406,22.3568576791227
"FKBP15",50.4639078829071,50.5363496331426,56.4549788324748,51.0017674225286,45.6151925717619,46.6490666923487,55.8299536517833,56.0231984053781,64.0801653223262
"FKBP1A",211.94841310821,206.124638661164,186.062887983086,195.014833441997,182.305440459902,188.275341157383,146.875724222384,157.35927787393,171.094041410611
"FKBP1B",4.58159163673762,4.84140882312259,4.1082261591707,4.53043963645611,3.05481993386374,4.74521022692123,5.08195731958541,6.11037335548855,5.9096152463923
"FKBP2",74.434264127288,63.999445401552,68.4483487487634,71.6633178857603,63.0121332120706,65.3378946629924,85.3911983417661,81.2199065117185,81.0970092245883
"FKBP3",73.106266551422,72.8200943532685,62.6835797834755,69.2608120179427,75.5938492108653,72.7842245575457,52.966879105538,63.7813128904366,57.2449476879447
"FKBP4",111.352596736362,103.194960668202,116.289304989429,105.778901208771,111.319709454356,95.9992530523296,92.4773078437232,94.4018355482781,94.126642840128
"FKBP5",142.427740011626,127.733608127864,164.262784654583,145.935070713723,145.802931080683,198.93381335939,129.983584399537,183.997759468644,126.451526236057
"FKBP7",9.62798242502833,8.88696962052639,9.21037800201173,9.26680834729659,9.4233428468339,9.78243339088377,4.15145809205568,6.11037335548855,6.9776180017644
"FKBP8",224.564390078937,222.04159917554,223.368231976846,218.284818847431,211.455671354229,225.72600033293,235.917342610613,239.128431428838,239.944619040266
"FKBP9",145.747733951291,166.730161388085,155.516238638284,152.593444118817,126.490255905578,138.341128923319,143.511611630546,136.899825515103,138.911558382065
"FKBP9P1",2.25759587897216,2.78546809001573,2.78299191427693,3.15757914056032,2.22639418908713,2.1900970278098,2.14730590968397,2.60892345515241,2.13600551074421
"FKBPL",5.9759890913969,4.77508815431269,6.02981581426667,6.17787223153106,6.67918256726139,6.20527491212777,6.44191772905192,5.49247043189982,7.12001836914735
"FKRP",35.8559345483814,35.2162751380561,39.3594570733451,38.9205950586457,41.3177340207332,43.363921150634,38.4367757833431,37.9667018605075,40.2281037856825
"FKTN",29.4151463054314,28.3852462506365,24.7156186672689,28.8300704138116,30.8588589929286,26.2811643337176,25.1950560069586,26.0205786711254,26.8424692516855
"FLAD1",39.6407276395994,39.1291945978401,39.2269336488557,41.4603869760529,35.8811900706368,37.2316494727666,43.733463693897,44.2830428571923,44.8561157256283
"FLCN",33.8639381845824,30.8391109966028,34.1910435182594,33.0859379510886,35.4152005891999,35.6255783190394,58.0488364251234,51.423254418662,48.7721258286593
"FLI1",1.79279672741907,1.12745136976827,2.12037479183004,1.57878957028016,0.98375557192222,1.24105498242555,0,0.549247043189982,0.284800734765894
"FLII",291.296268266202,292.142546107603,322.959585480613,295.988722915133,250.909447449215,285.9536685977,336.697566638447,314.306620465467,318.90562275411
"FLNA",1954.41403240196,1953.01105511389,2319.8888073988,1789.86687152414,1868.92848021602,1890.12673823412,1401.18868293245,1145.18008505111,1408.26843323365
"FLNB",1644.52579807363,1611.92385542458,1821.99830159221,1669.60429208367,1273.65280598498,1560.15211937744,1857.13330442201,1788.00509322459,1706.09880161509
"FLNB-AS1",0.464799151553092,0.994810032148477,1.39149595713846,1.09828839671663,0.517766090485379,0.87603881112392,0.501038045592927,0.755214684386225,0.996802571680629
"FLNC",479.274325130031,441.430371598684,506.5045283984,382.478934156567,345.453535571845,307.781635641537,1417.72293843702,1093.61951887165,1109.86846338269
"FLOT1",99.9982174627081,110.158630893241,103.500794526204,120.949009688419,99.4628659822413,115.710126302618,156.467023952306,165.186048239387,160.200413305815
"FLOT2",119.984580979491,117.32126312471,126.824917236334,117.860073572654,116.342040532065,116.513161879481,104.144336619673,93.7839326246894,115.771498682336
"FLRT2",106.638205342038,85.3547007583393,99.9889237772352,92.6680834729659,72.2801462317589,103.518586181143,34.571625145912,37.6234224585138,35.6712920294282
"FLRT2-AS1",1.26159769707268,1.59169605143756,1.1927108204044,1.57878957028016,1.29441522621345,1.53306791946686,0.85892236387359,1.02983820598122,1.0680027553721
"FLRT3",119.918181100698,112.877778314447,108.337899520066,144.356281143442,129.95928871183,152.576759604083,125.044780807263,117.470211362257,109.292281966412
"FLT1",20.7167621835092,21.0236520127378,16.6316897734169,17.7785434218505,8.43958727491168,12.7755659955572,12.8122585944477,10.5730055814071,13.5992350850714
"FLVCR1",63.8102835203602,55.6430411315048,48.9011436365803,59.8567176210565,53.7441201923823,49.8612089998031,38.4367757833431,30.0712756146515,34.3184885392902
"FLVCR1-DT",4.84719115191082,5.17301216717208,6.36112437549012,5.01094081001964,4.24568194198011,3.57715847875601,5.36826477420994,4.32532046512111,4.27201102148841
"FLVCR2",16.4007700619448,13.4630957684094,16.4329046366828,14.7582503308798,13.4619183526199,16.0607115372719,28.2728611441723,23.7549346179667,20.5056529031444
"FLVCR2-AS1",0.265599515173195,0.596886019289086,0.198785136734066,0.549144198358317,0.98375557192222,0.803035576863594,1.14522981849812,0.961182325582468,1.0680027553721
"FLYWCH1",36.2543338211412,39.7260806171292,41.2810467284411,37.4790915379551,35.9329666796853,37.5236624098079,56.4741454246885,60.8977659136892,55.6785436467323
"FLYWCH2",14.674373213319,13.5294164372193,14.4450532693421,14.2777491573162,14.9116634059789,14.0166209779827,12.0249130942303,15.9281642525095,14.880838391518
"FMN1",1.99199636379897,2.05594073310685,2.51794506529817,3.43215123973948,2.64060706147543,4.96421992970221,4.07988122839955,1.71639700996869,4.8416124910202
"FMNL1",5.24559042467061,5.04037082955228,10.0717802611927,9.12952229770701,8.02537440252337,7.6653395973343,5.01038045592927,5.76709395349481,9.3984242472745
"FMNL1-AS1",0.531199030346391,1.12745136976827,1.65654280611722,0.755073272742685,1.65685148955321,0.730032342603267,1.43153727312265,1.4417734883737,0.498401285840315
"FMNL1-DT",0.59759890913969,1.19377203857817,2.12037479183004,2.19657679343327,0.673095917630993,0.87603881112392,0.715768636561325,0.961182325582468,1.56640404121242
"FMNL2",103.849410432719,102.929677992962,106.283786440481,92.1875822994024,107.022250903328,100.160437405168,87.53850425145,97.148070764228,87.4338255731295
"FMNL3",5.17919054587731,5.76989818646116,4.77084328161759,4.46179661166132,12.0121732992608,5.03722316396254,1.71784472774718,3.36413813953864,1.70880440859536
"FMO4",3.45279369725154,4.1118814662137,2.98177705101099,3.43215123973948,2.69238367052397,2.70111966763209,2.8630745462453,3.29548225913989,2.77680716396747
"FMO5",4.18319236397783,4.97405016074238,3.77691759794726,3.91265241330301,3.10659654291227,2.84712613615274,4.72407300130474,4.80591162791234,3.63120936826515
"FMOD",10.0927815765814,6.69838754979974,5.89729238977729,6.79565945468417,7.19694865774677,5.54824580378483,46.3102307855177,40.1636900332674,40.7265050715228
"FMR1",45.0191178218566,47.021354186218,43.003851246803,68.2311666460208,52.7085880114116,71.1051501695582,63.1307937447089,58.9754012625243,64.5785666081665
"FN1",6805.19077776761,7147.37847764275,8100.42806020095,6618.35452163923,5912.1121042073,7303.68157480864,3492.66463896464,2722.96087249473,2993.18452220585
"FN3K",19.9199636379897,17.3096945593835,21.2700096305451,16.7488980499287,18.4324728212795,18.0317988623007,23.4056344155553,26.0205786711254,21.6448558422079
"FN3KRP",27.2903501840458,29.9106216332642,26.3721614733861,29.7910727609387,25.8883045242689,29.8583228124736,30.5633207811686,30.2772432558477,30.9008797220995
"FNBP1",38.7775292152865,38.1343845656916,43.8652535059839,38.5773799346717,41.1106275845391,39.5677529690971,38.4367757833431,42.3606782060273,34.888090008822
"FNBP1L",172.108485832231,174.821282982892,164.594093215807,164.605973457905,155.174497318468,154.839859866153,155.46494786112,133.535687375564,153.365195671434
"FNBP1P1",1.32799757586598,0.994810032148477,1.06018739591502,1.16693142151142,1.03553218097076,0.87603881112392,1.35996040946652,1.30446172757621,1.49520385752094
"FNBP4",91.2334334619926,89.0686582116936,101.645466583352,98.4340975557282,95.6313969126495,101.766508558895,108.152640984416,107.99569986723,104.308269108009
"FNDC1",0.929598303106184,1.79065805786726,1.45775766938315,0.549144198358317,1.44974505335906,0.87603881112392,0.715768636561325,0.89252644518372,0.21360055107442
"FNDC10",3.31999393966494,4.1118814662137,3.71065588570257,3.22622216535511,4.45278837817426,3.86917141579731,1.35996040946652,2.81489109634866,2.20720569443568
"FNDC3A",127.089368010374,137.748029118159,114.168930197599,143.738493920289,145.336941599246,157.102960128223,149.380914450348,152.622022126416,157.138805407082
"FNDC3B",282.332284629107,282.327087123738,267.564794044053,308.001252254221,257.226193753136,320.484198402834,280.867612986664,227.868867043444,273.408705375258
"FNDC4",14.8735728496989,14.7231884757975,14.908885255055,13.1108177358048,12.0639499083093,9.8554366251441,25.2666328706148,21.3519788040105,24.1368622714095
"FNIP1",28.6183477599118,24.803930134902,22.0651501774813,32.4681507279355,31.2730718653169,33.5814877597503,37.2199691011889,34.6025637209689,34.0336878045243
"FNIP2",125.894170192095,122.958519973552,120.463792860844,134.883543721761,119.396860465928,127.755659955572,226.970234653596,203.290061860692,199.218113968743
"FNTA",55.7094983075777,54.3829484241167,46.8470305569949,59.5135024970826,54.2101096738192,63.7318235092652,58.4782976070602,55.9545425249794,57.6721487900935
"FNTB",8.69838412192215,9.61649697743527,11.065705944863,10.0218816200393,7.30050187584384,8.32236870567724,7.37241695658165,6.38499687708354,9.25602387989156
"FOCAD",75.5630620667741,74.2128283982764,79.2490078446477,76.1937575222164,71.5034970960308,73.8792730714506,67.2106749731084,66.1842687043928,67.4977741395169
"FOLR1",10.8231802433077,14.4579058005579,12.3246784775121,11.0515269919611,8.28425744776606,7.08131372325169,10.8796832757321,9.33719973422969,11.6056299417102
"FOS",11.2215795160675,12.9325304179302,11.7945847795546,73.0361783816561,43.5959048188689,114.250061617411,71.0758256105396,39.3398194684824,33.3216859676096
"FOSB",2.52319539414536,1.98962006429695,1.32523424489377,21.4852667607691,13.0477054802315,33.7274942282709,12.3112205488548,5.69843807309606,5.41121396055199
"FOSL1",14.674373213319,14.4579058005579,13.9149595713846,25.5352052236617,20.1411009198812,31.3913907319405,27.4855156439549,18.1938083056681,21.0040541889847
"FOSL2",267.591511536994,274.766530879409,272.070590476692,349.049781081505,245.265797062924,358.591886686725,334.9797219107,317.876726246202,298.471170034657
"FOXA1",125.761370434508,122.626916629502,117.548277522078,142.159704350009,111.475039281502,127.901666424092,118.388132487243,98.795811893798,124.885122194845
"FOXA2",21.7127603654087,18.5034665979617,18.2882325795341,18.7395457689775,22.5746015451625,19.4918635475072,26.7697470073936,31.032457940234,26.4864683332281
